,0
294,"They include a network of good roads and railways, efficient ports and airports, low-cost and reliable power, cutting-edge communication and IT infrastructure, strengthening of India’s core sector oil and natural gas, steel, coal, minerals, metals —, quality educational institutions that provide a   Election Manifestoes • 25 skilled workforce, a sophisticated financial sector which can meet low-cost capital needs of businesses, modern trading environment, and, above all, maximum government facilitation with minimum government interference."
295,"Specifically, firm and quick steps will be taken to put an end to the tyranny of the Red Tape and the Inspector Raj, which breeds corruption, drains the growth potential and demotivates Indian entrepreneurs."
296,We are proud that India has successfully embarked on this growth-oriented path.
297,"Unlike during the Congress years, the “Made in India” brand is making waves in global markets."
298,"We envision a future when it will dominate world markets in a wide range of products, creating large-scale prosperity and employment at home."
299,The BJP will actively work for the realization of this vision.
300,5.9 Putting India at the Centre of the Knowledge Economy The BJP is proud of the spectacular achievements of India’s software professionals and entrepreneurs both at home and abroad.
301,"They have not only given India a new stream of wealth-creation and employment generation, but also brightened our country’s image globally."
302,"The BJP believes that this is just the beginning, and the best of India in the emerging Knowledge Economy is yet to come."
303,"To achieve this, we have to consolidate India’s leadership in software exports and strengthen our IT hardware industry."
304,We also have to expand our share in employment-intensive IT-enabled services across the value spectrum through enterprises like call centers and Business Process Outsourcing (BPO) centres.
305,"The BJP sees India emerging as a preferred service provider to the world in an ever-widening range of services, including high-paying professional services of teachers, doctors, lawyers, managers, accountants, and scientists."
306,"We will fully support our bio-technology sector, which is making rapid strides."
307,"India has acquired impressive self-reliant strengths in space research, peaceful uses of nuclear energy, and civilian applications of defence research."
308,These strengths will be further augmented and commercialised appropriately.
